[u'Marco Asensio'],"['87', '85']","['40', '39', '42']","['45', '78', '81', '45', '82', '83']","['82', '82', '81']","['83', '79', '61', '76', '80', '79', '58']","['57', '86', '78', '84', '83', '76', '62', '79']","['12', '13', '9', '6', '10']",['Argues With Officials']
[u'Davinson S\xe1nchez'],"['73', '63']","['82', '86', '84']","['87', '79', '34', '82', '49', '75']","['36', '76', '67']","['68', '75', '83', '55', '79', '60', '75']","['80', '66', '40', '44', '30', '27', '44', '28']","['6', '9', '7', '10', '15']",[]
[u'Corentin Tolisso'],"['82', '77']","['75', '71', '78']","['81', '83', '79', '76', '80', '74']","['67', '84', '86']","['73', '84', '76', '74', '66', '75', '83']","['82', '82', '75', '81', '66', '73', '70', '62']","['9', '7', '10', '14', '14']","['Leadership', 'Argues With Officials', 'Long Passer (CPU AI Only)']"
[u'Dakonam Djen\xe9'],"['71', '50']","['83', '82', '85']","['88', '81', '49', '84', '42', '72']","['60', '74', '64']","['74', '73', '79', '69', '71', '71', '79']","['79', '67', '29', '27', '51', '48', '41', '22']","['10', '7', '15', '7', '10']","['Inflexible', 'Diver', 'Injury Prone', 'Leadership']"
[u'Andrej Kramari\u0107'],"['85', '86']","['35', '26', '20']","['73', '83', '84', '21', '72', '82']","['76', '79', '53']","['76', '77', '67', '83', '70', '83', '69']","['69', '83', '86', '85', '79', '74', '90', '85']","['7', '8', '14', '14', '15']","['Injury Free', 'Selfish', 'Argues With Officials', 'Outside Foot Shot', 'Fan Favourite']"
[u'Duv\xe1n ZapataL'],"['81', '77']","['52', '22', '24']","['72', '82', '86', '20', '59', '82']","['44', '73', '47']","['70', '75', '94', '60', '72', '64', '79']","['83', '86', '87', '64', '48', '62', '70', '77']","['6', '9', '9', '8', '8']","['Long Passer (CPU AI Only)', 'Speed Dribbler (CPU AI Only)']"
[u'Thomas Lemar'],"['86', '85']","['55', '63', '59']","['63', '79', '78', '66', '84', '80']","['83', '84', '75']","['83', '77', '59', '86', '83', '87', '69']","['54', '79', '75', '78', '85', '81', '68', '76']","['7', '11', '15', '13', '14']","['Beat Offside Trap', 'Fan Favourite']"
[u'Jonathan Tah'],"['64', '55']","['83', '84', '87']","['76', '81', '27', '80', '61', '75']","['35', '75', '69']","['64', '64', '93', '38', '77', '48', '72']","['80', '44', '20', '25', '30', '27', '38', '24']","['9', '11', '8', '7', '14']",[]
[u'Anderson Talisca'],"['84', '82']","['53', '42', '59']","['67', '79', '86', '55', '81', '74']","['75', '81', '79']","['78', '79', '72', '70', '76', '76', '58']","['77', '84', '80', '88', '86', '87', '75', '76']","['12', '13', '11', '13', '10']","['Beat Offside Trap', 'Selfish', 'Leadership', 'Argues With Officials', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)']"
[u'Federico Bernardeschi'],"['88', '88']","['66', '50', '54']","['52', '80', '78', '66', '82', '82']","['82', '85', '71']","['82', '79', '67', '79', '81', '85', '49']","['54', '82', '68', '82', '82', '80', '72', '74']","['13', '14', '15', '10', '12']","['Selfish', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Timo Werner'],"['84', '83']","['39', '19', '20']","['63', '86', '85', '37', '61', '74']","['69', '77', '55']","['93', '83', '65', '76', '92', '81', '71']","['77', '79', '86', '70', '63', '56', '72', '84']","['15', '9', '9', '8', '9']",['Early Crosser']
[u'Anthony Martial'],"['86', '87']","['34', '36', '39']","['58', '80', '82', '42', '73', '79']","['72', '78', '60']","['88', '75', '74', '79', '89', '84', '70']","['69', '84', '82', '77', '84', '54', '81', '74']","['15', '9', '8', '8', '11']","['Beat Offside Trap', 'Selfish', 'Early Crosser', 'Fan Favourite']"
[u'Nicol\xe1s Tagliafico'],"['78', '73']","['84', '80', '79']","['84', '84', '73', '82', '69', '82']","['81', '77', '67']","['80', '91', '74', '82', '82', '77', '88']","['80', '66', '59', '47', '68', '40', '46', '44']","['15', '13', '9', '10', '16']","['Diver', 'Long Passer (CPU AI Only)', 'Giant Throw-in']"
[u'Dele Alli'],"['85', '83']","['70', '63', '70']","['84', '85', '86', '74', '83', '87']","['68', '83', '80']","['68', '89', '72', '62', '76', '75', '71']","['83', '78', '82', '79', '75', '68', '74', '79']","['11', '7', '6', '9', '8']","['Selfish', 'Fan Favourite']"
[u'Alessio Romagnoli'],"['70', '65']","['88', '82', '86']","['85', '78', '31', '86', '45', '76']","['36', '72', '71']","['60', '72', '80', '53', '66', '60', '78']","['77', '64', '30', '46', '36', '24', '34', '28']","['8', '9', '14', '12', '9']",['Leadership']
[u'Grimaldo'],"['83', '84']","['75', '79', '78']","['68', '83', '75', '81', '68', '81']","['84', '81', '79']","['86', '90', '63', '86', '84', '84', '64']","['65', '79', '50', '79', '85', '81', '51', '58']","['7', '7', '13', '10', '13']",['Early Crosser']
[u'Adrien Rabiot'],"['84', '79']","['70', '75', '81']","['76', '83', '76', '80', '80', '84']","['70', '85', '83']","['71', '80', '83', '72', '74', '79', '73']","['77', '80', '69', '79', '73', '59', '67', '72']","['7', '9', '12', '9', '15']",[]
[u'Thomas Partey'],"['82', '79']","['79', '81', '83']","['82', '84', '73', '80', '80', '78']","['70', '84', '81']","['70', '91', '81', '50', '75', '70', '83']","['68', '83', '68', '82', '69', '58', '49', '56']","['9', '11', '13', '9', '7']","['Injury Prone', 'Argues With Officials']"
[u'Yannick Carrasco'],"['87', '88']","['53', '26', '39']","['61', '82', '80', '18', '71', '75']","['78', '75', '71']","['91', '74', '59', '71', '90', '90', '70']","['53', '85', '80', '78', '81', '79', '81', '68']","['10', '9', '11', '9', '10']","['Injury Free', 'Selfish', 'Argues With Officials', 'Early Crosser']"
[u'William Carvalho'],"['81', '78']","['80', '72', '80']","['80', '76', '63', '81', '81', '89']","['68', '83', '85']","['43', '83', '91', '47', '46', '48', '71']","['74', '71', '52', '55', '80', '50', '60', '50']","['14', '6', '6', '5', '14']","['Leadership', 'Finesse Shot']"
[u'S\xe9bastien Haller'],"['81', '76']","['39', '55', '61']","['76', '84', '84', '36', '75', '82']","['40', '76', '45']","['68', '72', '89', '53', '76', '68', '80']","['86', '81', '85', '67', '57', '46', '91', '82']","['7', '6', '7', '14', '6']",[]
[u'Edin Vi\u0161\u0107a'],"['84', '80']","['55', '40', '40']","['47', '78', '82', '52', '77', '82']","['82', '83', '71']","['89', '88', '58', '89', '87', '92', '69']","['45', '80', '77', '77', '76', '60', '75', '74']","['12', '8', '14', '14', '16']","['Argues With Officials', 'Early Crosser', 'Speed Dribbler (CPU AI Only)', 'Giant Throw-in']"
[u'Jorginho'],"['85', '81']","['62', '70', '77']","['79', '81', '68', '76', '87', '79']","['75', '89', '87']","['61', '85', '66', '72', '50', '77', '58']","['56', '71', '57', '62', '75', '76', '84', '71']","['14', '14', '7', '13', '8']",['Finesse Shot']
[u'Arkadiusz Milik'],"['81', '76']","['35', '32', '34']","['67', '77', '85', '36', '60', '78']","['58', '66', '62']","['67', '70', '80', '63', '71', '67', '64']","['80', '86', '88', '82', '74', '84', '79', '78']","['15', '9', '16', '16', '6']","['Power Free-Kick', 'Speed Dribbler (CPU AI Only)']"
[u'Florian Thauvin'],"['84', '82']","['46', '31', '29']","['56', '83', '84', '42', '80', '82']","['82', '83', '76']","['87', '83', '66', '71', '80', '86', '77']","['72', '83', '80', '80', '84', '72', '78', '75']","['10', '8', '11', '14', '9']","['Beat Offside Trap', 'Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Jordan Pickford'],"['40', '14']","['21', '12', '20']","['42', '84', '18', '24', '68', '68']","['17', '55', '56']","['53', '45', '70', '55', '44', '55', '77']","['15', '65', '19', '13', '18', '16', '45', '20']","['81', '82', '78', '87', '86']","['Leadership', 'Swerve Pass', 'Flair Passes']"
[u'Stefan Savi\u0107'],"['68', '47']","['86', '83', '84']","['83', '80', '29', '84', '41', '75']","['35', '72', '69']","['52', '51', '78', '45', '58', '60', '86']","['85', '43', '34', '31', '34', '28', '37', '27']","['13', '14', '13', '14', '12']",['Long Passer (CPU AI Only)']
[u'John Stones'],"['80', '69']","['85', '82', '85']","['79', '82', '49', '81', '67', '82']","['62', '82', '75']","['65', '77', '77', '59', '71', '60', '75']","['83', '46', '29', '38', '47', '29', '44', '27']","['10', '7', '15', '11', '8']",['Inflexible']
[u'Julian Draxler'],"['88', '87']","['39', '44', '64']","['48', '81', '79', '66', '82', '83']","['81', '84', '77']","['78', '68', '66', '75', '77', '80', '75']","['65', '86', '76', '81', '78', '76', '65', '80']","['13', '11', '13', '5', '8']","['Beat Offside Trap', 'Selfish', 'Finesse Shot', 'Fan Favourite']"
[u'MorataL'],"['82', '83']","['37', '20', '14']","['65', '80', '85', '24', '76', '76']","['73', '78', '51']","['77', '74', '80', '63', '85', '72', '84']","['86', '80', '81', '72', '76', '44', '70', '80']","['4', '4', '5', '4', '5']",['Early Crosser']
[u'Lucas Moura'],"['83', '88']","['31', '44', '43']","['72', '81', '82', '50', '76', '82']","['75', '77', '74']","['95', '76', '57', '92', '89', '93', '90']","['50', '79', '82', '76', '71', '74', '74', '72']","['7', '9', '10', '14', '14']","['Injury Free', 'Selfish', 'Early Crosser']"
[u'Danilo Pereira'],"['78', '76']","['83', '71', '84']","['83', '75', '69', '83', '73', '84']","['55', '83', '81']","['62', '84', '89', '60', '68', '57', '62']","['77', '74', '60', '63', '48', '53', '57', '55']","['14', '9', '7', '13', '15']",['Avoids Using Weaker Foot']
[u'Lucas Digne'],"['83', '78']","['78', '84', '83']","['76', '83', '72', '82', '73', '79']","['85', '81', '73']","['79', '85', '69', '78', '78', '69', '92']","['71', '83', '60', '76', '81', '83', '60', '68']","['6', '6', '12', '9', '13']","['Inflexible', 'Injury Prone', 'Argues With Officials']"
[u'Paco Alc\xe1cer'],"['82', '78']","['45', '22', '24']","['57', '85', '86', '26', '67', '84']","['53', '79', '51']","['81', '65', '64', '84', '78', '84', '67']","['78', '82', '86', '84', '85', '85', '71', '85']","['8', '12', '14', '14', '5']","['Power Free-Kick', 'Selfish', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)', 'Outside Foot Shot']"
[u'Jasper Cillessen'],"['32', '12']","['18', '11', '12']","['25', '80', '11', '25', '60', '61']","['17', '50', '35']","['54', '40', '67', '50', '50', '48', '71']","['12', '59', '10', '15', '10', '10', '21', '19']","['81', '82', '83', '78', '83']",['Acrobatic Clearance']
[u'Francesco Acerbi'],"['72', '65']","['87', '85', '86']","['75', '83', '20', '86', '65', '85']","['25', '73', '77']","['61', '82', '86', '35', '52', '33', '66']","['82', '75', '37', '60', '62', '56', '72', '39']","['13', '11', '9', '9', '11']","['Leadership', 'Long Passer (CPU AI Only)']"
[u'Wissam Ben Yedder'],"['85', '85']","['34', '26', '33']","['55', '83', '89', '44', '80', '84']","['74', '80', '66']","['88', '68', '59', '89', '81', '90', '78']","['74', '81', '88', '69', '80', '76', '76', '83']","['7', '6', '13', '9', '7']","['Selfish', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Charles Ar\xe1nguiz'],"['83', '79']","['76', '72', '74']","['80', '86', '76', '82', '81', '81']","['78', '85', '84']","['72', '87', '64', '86', '55', '80', '61']","['53', '80', '66', '77', '75', '76', '76', '68']","['8', '15', '7', '12', '13']","['Injury Prone', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)']"
[u'Pablo Sarabia'],"['85', '86']","['60', '49', '54']","['46', '77', '82', '58', '84', '74']","['84', '83', '79']","['74', '71', '57', '80', '75', '79', '32']","['61', '76', '78', '77', '84', '74', '69', '64']","['6', '16', '7', '15', '14']","['Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Wilfried Zaha'],"['87', '90']","['22', '28', '29']","['73', '77', '78', '23', '76', '81']","['78', '75', '65']","['88', '76', '74', '81', '93', '87', '58']","['47', '81', '78', '70', '57', '51', '66', '64']","['11', '15', '10', '15', '10']","['Injury Free', 'Selfish', 'Fan Favourite']"
[u'Rodrigo'],"['82', '82']","['44', '40', '41']","['60', '82', '83', '31', '77', '80']","['72', '80', '58']","['88', '74', '71', '74', '91', '81', '77']","['80', '83', '80', '76', '83', '67', '77', '77']","['11', '7', '13', '10', '5']","['Beat Offside Trap', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Bartra'],"['78', '68']","['79', '82', '83']","['80', '83', '61', '84', '75', '76']","['57', '82', '81']","['75', '69', '73', '70', '72', '71', '87']","['80', '71', '55', '70', '66', '51', '52', '43']","['12', '10', '15', '13', '8']","['Injury Prone', 'Argues With Officials']"
[u'Joel Matip'],"['72', '69']","['84', '80', '85']","['79', '83', '48', '86', '72', '79']","['54', '77', '74']","['54', '70', '80', '42', '67', '51', '71']","['83', '66', '36', '48', '63', '22', '42', '50']","['7', '11', '15', '10', '10']",[]
[u'Kevin Kampl'],"['84', '86']","['66', '59', '65']","['66', '84', '73', '75', '82', '83']","['72', '84', '79']","['83', '90', '47', '82', '70', '90', '67']","['34', '69', '63', '73', '78', '75', '64', '68']","['6', '13', '11', '7', '16']","['Selfish', 'Fan Favourite']"
[u'Juan Cuadrado'],"['85', '90']","['63', '74', '70']","['78', '78', '78', '62', '76', '80']","['78', '81', '69']","['90', '74', '58', '81', '92', '91', '74']","['58', '84', '64', '80', '78', '69', '65', '70']","['6', '5', '5', '13', '9']","['Injury Free', 'Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Koen Casteels'],"['23', '14']","['11', '17', '19']","['33', '82', '15', '16', '42', '40']","['15', '35', '37']","['44', '44', '72', '43', '46', '50', '58']","['14', '59', '15', '18', '20', '13', '20', '13']","['82', '83', '79', '79', '83']",['Acrobatic Clearance']
[u'Luk\xe1\u0161 Hr\xe1deck\xfd'],"['20', '10']","['10', '13', '10']","['31', '83', '9', '18', '53', '48']","['11', '15', '20']","['38', '34', '55', '39', '44', '43', '69']","['11', '52', '11', '14', '11', '15', '20', '9']","['82', '85', '79', '69', '86']","['Flair', 'Acrobatic Clearance']"
[u'Illarramendi'],"['83', '78']","['83', '80', '83']","['76', '84', '79', '87', '86', '79']","['68', '85', '82']","['62', '73', '68', '73', '47', '69', '62']","['51', '69', '72', '76', '76', '68', '50', '58']","['14', '15', '7', '11', '12']",['Finesse Shot']
[u'Kevin Trapp'],"['24', '10']","['15', '10', '14']","['30', '81', '12', '22', '46', '62']","['13', '25', '12']","['45', '45', '73', '37', '52', '42', '75']","['11', '59', '13', '13', '14', '12', '17', '12']","['83', '82', '77', '79', '85']",['Acrobatic Clearance']
[u'Aaron Ramsey'],"['83', '81']","['68', '68', '72']","['74', '81', '84', '69', '81', '81']","['75', '84', '80']","['66', '89', '67', '74', '69', '73', '66']","['58', '81', '75', '74', '70', '66', '75', '79']","['10', '6', '11', '5', '8']","['Power Free-Kick', 'Argues With Officials']"
[u'Gylfi Sigur\xf0sson'],"['85', '82']","['57', '55', '57']","['57', '79', '79', '55', '86', '84']","['86', '85', '77']","['57', '86', '65', '63', '56', '68', '65']","['60', '84', '78', '86', '87', '86', '79', '75']","['15', '13', '8', '10', '12']","['Diver', 'Beat Offside Trap', 'Argues With Officials', 'Finesse Shot']"
[u'Marko Arnautovi\u0107'],"['85', '84']","['43', '39', '48']","['84', '78', '83', '44', '77', '81']","['78', '78', '74']","['77', '78', '84', '66', '81', '69', '67']","['77', '84', '78', '75', '79', '72', '77', '79']","['10', '14', '15', '10', '15']","['Selfish', 'Fan Favourite', 'Skilled Dribbling']"
[u'Jordan Henderson'],"['81', '76']","['79', '76', '80']","['82', '84', '75', '80', '83', '78']","['82', '84', '84']","['65', '90', '74', '70', '64', '69', '77']","['65', '77', '67', '71', '80', '74', '64', '71']","['9', '7', '13', '7', '13']","['Power Free-Kick', 'Avoids Using Weaker Foot', 'Dives Into Tackles (CPU AI Only)', 'Leadership', 'Giant Throw-in']"
[u'Max Kruse'],"['86', '83']","['57', '29', '38']","['62', '85', '85', '34', '85', '87']","['81', '85', '82']","['67', '73', '73', '77', '65', '74', '65']","['63', '81', '84', '79', '82', '69', '92', '80']","['13', '12', '7', '5', '9']","['Finesse Shot', 'Fan Favourite']"
[u'David Luiz'],"['79', '66']","['79', '81', '83']","['86', '77', '54', '84', '71', '77']","['68', '77', '82']","['58', '65', '79', '56', '63', '66', '78']","['81', '81', '55', '73', '70', '76', '75', '63']","['7', '11', '12', '10', '14']","['Long Throw-in', 'Leadership', 'Argues With Officials']"
[u'Sami Khedira'],"['83', '80']","['80', '74', '82']","['82', '84', '78', '84', '78', '84']","['72', '85', '81']","['48', '68', '87', '54', '53', '55', '66']","['76', '82', '68', '78', '64', '60', '68', '78']","['15', '11', '9', '5', '8']",['Power Free-Kick']
[u'Diego Costa'],"['82', '77']","['58', '30', '39']","['93', '83', '84', '40', '74', '83']","['65', '65', '52']","['74', '74', '90', '52', '75', '57', '63']","['84', '83', '85', '74', '65', '59', '75', '81']","['8', '11', '13', '12', '11']","['Power Free-Kick', 'Skilled Dribbling']"
[u'\xc9ver Banega'],"['85', '83']","['80', '78', '79']","['83', '78', '75', '79', '84', '80']","['80', '86', '85']","['64', '70', '67', '79', '59', '74', '57']","['55', '76', '68', '80', '83', '81', '78', '65']","['7', '13', '8', '7', '10']","['Selfish', 'Leadership', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)']"
[u'Radja NainggolanL'],"['84', '83']","['83', '90', '86']","['88', '85', '84', '86', '76', '84']","['73', '84', '81']","['72', '89', '76', '83', '72', '75', '75']","['59', '84', '75', '86', '73', '68', '63', '75']","['8', '11', '11', '14', '11']",['Argues With Officials']
[u'Rui Patr\xedcio'],"['23', '20']","['14', '11', '13']","['39', '77', '13', '22', '64', '66']","['12', '31', '30']","['53', '45', '77', '54', '57', '61', '79']","['11', '58', '12', '11', '10', '16', '32', '17']","['81', '84', '80', '77', '82']","['Diver', 'Second Wind']"
[u'Sokratis'],"['60', '58']","['83', '83', '84']","['88', '81', '49', '76', '45', '81']","['47', '65', '54']","['66', '69', '87', '64', '76', '54', '84']","['85', '77', '44', '48', '29', '35', '24', '46']","['12', '6', '8', '5', '5']","['Diver', 'Avoids Using Weaker Foot']"
[u'Marek Ham\u0161\xedk'],"['85', '84']","['75', '62', '70']","['60', '84', '82', '72', '86', '84']","['78', '86', '83']","['70', '77', '67', '67', '68', '74', '70']","['74', '82', '74', '78', '80', '70', '70', '77']","['14', '8', '6', '4', '14']","['Argues With Officials', 'Finesse Shot', 'Giant Throw-in']"
[u'Ezequiel Garay'],"['70', '60']","['82', '83', '83']","['80', '77', '42', '83', '63', '77']","['62', '72', '72']","['40', '66', '90', '33', '45', '51', '79']","['80', '80', '51', '64', '55', '74', '69', '49']","['13', '14', '6', '13', '14']",['Power Free-Kick']
[u'Carlos Vela'],"['85', '84']","['31', '14', '22']","['57', '83', '84', '37', '81', '83']","['78', '81', '66']","['80', '74', '67', '81', '80', '81', '65']","['67', '76', '85', '84', '84', '71', '72', '82']","['13', '8', '14', '8', '10']","['Avoids Using Weaker Foot', 'Beat Offside Trap', 'Selfish', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Miranda'],"['71', '67']","['85', '83', '85']","['82', '80', '43', '85', '58', '81']","['48', '70', '69']","['62', '59', '77', '57', '66', '61', '81']","['80', '70', '43', '41', '32', '39', '49', '51']","['13', '12', '6', '10', '12']",[]
[u'St\xe9phane Ruffier'],"['15', '12']","['13', '11', '12']","['31', '79', '12', '25', '49', '66']","['11', '33', '34']","['45', '37', '76', '55', '50', '51', '72']","['12', '56', '11', '11', '17', '12', '25', '13']","['83', '82', '82', '74', '82']",['Flair Passes']
[u'Falcao'],"['81', '74']","['39', '19', '42']","['73', '82', '90', '41', '70', '85']","['55', '78', '58']","['66', '67', '72', '75', '64', '75', '90']","['89', '78', '86', '77', '81', '72', '81', '83']","['9', '10', '13', '6', '5']","['Beat Offside Trap', 'Long Passer (CPU AI Only)', 'Speed Dribbler (CPU AI Only)']"
[u'Kasper Schmeichel'],"['40', '12']","['14', '13', '14']","['35', '81', '13', '20', '59', '67']","['18', '44', '46']","['56', '34', '64', '47', '60', '62', '60']","['16', '59', '12', '14', '13', '15', '26', '15']","['79', '82', '77', '79', '88']",['Avoids Using Weaker Foot']
[u'Fabio Quagliarella'],"['84', '79']","['35', '15', '21']","['44', '84', '87', '26', '77', '84']","['66', '79', '73']","['70', '65', '74', '76', '68', '71', '68']","['69', '90', '89', '89', '78', '78', '85', '88']","['4', '6', '7', '5', '4']","['Avoids Using Weaker Foot', 'Beat Offside Trap', 'Leadership', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)']"
[u'Ra\xfal Albiol'],"['71', '59']","['89', '85', '87']","['81', '82', '30', '86', '64', '75']","['38', '74', '72']","['50', '55', '81', '56', '46', '53', '76']","['77', '65', '27', '53', '53', '45', '37', '31']","['9', '8', '6', '5', '8']",[]
[u'Santi Cazorla'],"['87', '84']","['68', '58', '65']","['67', '79', '76', '73', '86', '88']","['85', '86', '83']","['63', '60', '57', '89', '57', '76', '50']","['60', '77', '73', '79', '86', '78', '80', '72']","['7', '6', '9', '5', '15']","['Power Free-Kick', 'Avoids Using Weaker Foot', 'Selfish', 'Argues With Officials', 'Finesse Shot', 'Fan Favourite']"
[u'Vincent Kompany'],"['70', '63']","['85', '81', '85']","['83', '80', '41', '82', '59', '81']","['61', '73', '66']","['48', '65', '87', '41', '51', '50', '61']","['83', '73', '45', '55', '61', '52', '63', '46']","['8', '10', '9', '5', '6']","['Power Free-Kick', 'Injury Prone', 'Giant Throw-in']"
[u'Rune Almenning Jarstein'],"['23', '11']","['12', '13', '11']","['34', '76', '15', '19', '37', '55']","['18', '34', '34']","['40', '31', '70', '45', '46', '35', '59']","['16', '57', '13', '18', '10', '14', '13', '16']","['86', '79', '82', '76', '84']",['Acrobatic Clearance']
[u'Gianluigi Buffon'],"['28', '26']","['13', '11', '11']","['38', '80', '12', '28', '50', '70']","['13', '37', '35']","['37', '34', '69', '49', '30', '55', '71']","['13', '56', '15', '13', '20', '13', '22', '17']","['91', '78', '77', '74', '80']","['Giant Throw-in', 'Second Wind']"
[u'Iniesta'],"['91', '87']","['68', '56', '59']","['58', '82', '78', '66', '93', '89']","['77', '90', '84']","['64', '59', '62', '81', '64', '79', '43']","['54', '67', '70', '70', '80', '70', '71', '79']","['13', '6', '13', '6', '7']","['Beat Offside Trap', 'Finesse Shot', 'Giant Throw-in', 'Fan Favourite']"
[u'Jos\xe9 Mar\xeda Sildero'],"['80', '83']","['40', '33', '35']","['62', '82', '80', '40', '83', '81']","['75', '83', '82']","['88', '80', '70', '76', '75', '83', '64']","['64', '82', '74', '78', '86', '78', '77', '76']","['15', '12', '12', '13', '13']","['Long Throw-in', 'Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Egidio Maestre Schetino'],"['72', '56']","['84', '76', '85']","['86', '85', '38', '82', '42', '71']","['40', '74', '61']","['83', '76', '73', '68', '78', '77', '69']","['83', '53', '38', '41', '45', '49', '56', '44']","['12', '16', '12', '13', '17']",[]
[u'Gabriel Jesus'],"['85', '86']","['53', '28', '30']","['73', '85', '86', '32', '77', '81']","['66', '76', '66']","['87', '83', '63', '90', '83', '90', '78']","['75', '78', '84', '73', '76', '54', '78', '72']","['6', '13', '8', '6', '15']","['Selfish', 'Outside Foot Shot', 'Fan Favourite']"
[u'Rosberto Dourado'],"['76', '77']","['83', '80', '86']","['75', '80', '58', '82', '77', '81']","['61', '82', '78']","['80', '93', '68', '80', '81', '72', '43']","['70', '60', '53', '59', '54', '57', '77', '57']","['10', '15', '14', '14', '9']","['Beat Offside Trap', 'Leadership', 'Fan Favourite']"
[u'Juiano Mestres'],"['64', '60']","['77', '84', '85']","['86', '78', '58', '82', '50', '70']","['40', '67', '58']","['68', '76', '79', '63', '74', '61', '91']","['83', '74', '56', '61', '72', '58', '62', '63']","['11', '18', '12', '14', '18']",['Long Passer (CPU AI Only)']
[u'Raphaelito Anjos'],"['21', '9']","['20', '13', '17']","['34', '82', '27', '23', '71', '67']","['10', '18', '16']","['41', '29', '79', '41', '42', '34', '67']","['11', '58', '8', '7', '9', '18', '14', '8']","['83', '79', '84', '77', '78']",['Giant Throw-in']
[u'Leon Bailey'],"['82', '86']","['45', '18', '27']","['58', '80', '80', '21', '77', '75']","['77', '76', '66']","['93', '76', '59', '84', '89', '86', '83']","['57', '79', '75', '79', '78', '79', '71', '75']","['15', '12', '13', '6', '14']","['Selfish', 'Argues With Officials', 'Early Crosser', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Manuel Akanji'],"['75', '69']","['83', '80', '83']","['76', '83', '33', '81', '67', '80']","['53', '80', '79']","['70', '74', '82', '64', '85', '69', '81']","['79', '69', '36', '48', '46', '30', '40', '42']","['6', '10', '9', '13', '9']",[]
[u'N\xe9lson Semedo'],"['81', '82']","['77', '80', '81']","['81', '82', '72', '81', '62', '79']","['76', '76', '65']","['91', '91', '65', '82', '92', '88', '80']","['58', '74', '50', '60', '61', '30', '38', '42']","['14', '16', '12', '10', '12']",['Early Crosser']
[u'Steven Bergwijn'],"['85', '87']","['52', '26', '31']","['44', '81', '78', '34', '79', '77']","['74', '83', '62']","['88', '81', '80', '89', '89', '79', '74']","['60', '83', '74', '72', '77', '66', '61', '67']","['14', '11', '14', '12', '13']","['Selfish', 'Early Crosser', 'Fan Favourite']"
[u'Presnel Kimpembe'],"['78', '58']","['79', '81', '81']","['88', '77', '39', '83', '60', '80']","['62', '79', '75']","['73', '80', '84', '62', '77', '73', '77']","['79', '55', '31', '39', '50', '32', '50', '33']","['15', '7', '8', '14', '9']",[]
[u'Marcos Acu\xf1a'],"['87', '88']","['79', '77', '81']","['88', '83', '78', '77', '83', '87']","['87', '81', '79']","['78', '90', '81', '86', '75', '83', '69']","['64', '83', '67', '84', '88', '78', '76', '68']","['13', '8', '14', '13', '14']","['Selfish', 'Fan Favourite']"
[u'R\xfaben Neves'],"['82', '75']","['69', '69', '74']","['82', '78', '65', '75', '85', '83']","['77', '85', '86']","['64', '78', '67', '70', '60', '65', '68']","['53', '86', '64', '83', '84', '83', '76', '81']","['8', '16', '12', '10', '10']","['Leadership', 'Argues With Officials', 'Finesse Shot']"
[u'Lucas Torreira'],"['81', '78']","['84', '77', '84']","['87', '79', '68', '86', '74', '78']","['74', '83', '76']","['79', '86', '66', '93', '72', '85', '52']","['59', '78', '61', '74', '70', '74', '48', '65']","['7', '5', '5', '13', '9']",['Argues With Officials']
[u'Hirving Lozano'],"['81', '83']","['42', '29', '35']","['64', '83', '81', '45', '74', '76']","['75', '74', '67']","['94', '82', '59', '76', '93', '91', '67']","['58', '76', '76', '74', '72', '65', '73', '74']","['14', '11', '10', '14', '10']","['Early Crosser', 'Speed Dribbler (CPU AI Only)']"
[u'Naby Ke\xefta'],"['88', '88']","['68', '62', '64']","['78', '81', '74', '76', '80', '81']","['62', '85', '76']","['77', '79', '57', '90', '66', '89', '52']","['42', '76', '74', '73', '64', '70', '58', '71']","['14', '7', '14', '15', '9']","['Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Rafa'],"['83', '87']","['52', '39', '47']","['47', '84', '83', '58', '78', '81']","['78', '75', '64']","['92', '79', '40', '89', '94', '89', '64']","['46', '75', '73', '64', '76', '56', '59', '68']","['12', '9', '11', '11', '8']",['Early Crosser']
[u'Morales'],"['84', '88']","['63', '45', '54']","['58', '83', '84', '58', '76', '85']","['79', '78', '68']","['88', '82', '67', '83', '90', '78', '61']","['64', '79', '83', '81', '82', '72', '78', '77']","['16', '14', '13', '13', '8']","['Injury Free', 'Beat Offside Trap', 'Early Crosser', 'Speed Dribbler (CPU AI Only)', 'Giant Throw-in']"
