[u'Eric Bailly'],"['62', '60']","['77', '81', '80']","['85', '72', '47', '80', '55', '74']","['51', '67', '56']","['72', '65', '86', '61', '79', '67', '84']","['79', '55', '33', '48', '46', '43', '46', '42']","['9', '14', '14', '10', '8']","['Power Free-Kick', 'Injury Prone']"
[u'Joe Gomez'],"['70', '67']","['79', '78', '82']","['73', '79', '51', '81', '56', '72']","['69', '74', '62']","['76', '74', '79', '66', '85', '64', '66']","['71', '41', '26', '26', '41', '29', '26', '24']","['7', '8', '13', '14', '7']","['Inflexible', 'Power Free-Kick']"
[u'Diogo Jota'],"['84', '84']","['53', '44', '54']","['85', '81', '82', '54', '73', '84']","['67', '72', '68']","['88', '80', '71', '86', '79', '87', '66']","['52', '82', '77', '74', '76', '58', '63', '75']","['9', '7', '12', '15', '11']","['Diver', 'Early Crosser']"
[u'Harry Winks'],"['82', '84']","['73', '67', '74']","['65', '80', '64', '75', '81', '83']","['65', '84', '80']","['72', '80', '61', '82', '68', '81', '50']","['50', '63', '55', '62', '73', '60', '51', '50']","['13', '8', '11', '14', '10']",['Power Free-Kick']
[u'James Maddison'],"['82', '80']","['37', '34', '40']","['56', '69', '75', '45', '84', '78']","['81', '83', '77']","['76', '75', '49', '80', '74', '85', '54']","['30', '80', '70', '75', '79', '82', '74', '69']","['12', '11', '14', '14', '14']","['Selfish', 'Argues With Officials', 'Finesse Shot']"
[u'Martin D\xfabravka'],"['35', '19']","['19', '14', '15']","['26', '73', '10', '25', '54', '59']","['12', '48', '45']","['49', '40', '60', '60', '44', '44', '75']","['12', '61', '10', '17', '15', '13', '20', '11']","['79', '77', '80', '81', '81']","['Flair', 'Acrobatic Clearance']"
[u'Youri Tielemans'],"['81', '78']","['66', '68', '73']","['70', '75', '79', '69', '82', '83']","['82', '84', '81']","['65', '72', '63', '77', '61', '69', '63']","['59', '86', '73', '84', '85', '75', '72', '78']","['14', '6', '8', '10', '12']","['Leadership', 'Argues With Officials', 'Finesse Shot']"
[u'Andreas Christensen'],"['73', '66']","['79', '82', '84']","['73', '78', '32', '82', '62', '76']","['49', '77', '71']","['65', '68', '73', '61', '70', '61', '73']","['79', '31', '36', '20', '32', '22', '36', '25']","['6', '10', '12', '8', '8']",[]
[u'Andr\xe9 Gomes'],"['82', '82']","['73', '67', '74']","['81', '78', '74', '75', '81', '84']","['65', '83', '82']","['63', '77', '83', '64', '67', '66', '59']","['69', '82', '67', '73', '81', '67', '55', '69']","['14', '12', '9', '6', '8']",['Fan Favourite']
[u'Nathan Ak\xe9'],"['74', '69']","['82', '81', '82']","['74', '79', '51', '81', '66', '76']","['63', '77', '73']","['75', '75', '78', '69', '75', '73', '86']","['76', '63', '48', '56', '62', '59', '53', '52']","['16', '10', '7', '7', '10']",[]
[u'Michael Keane'],"['68', '66']","['80', '81', '80']","['75', '76', '29', '77', '56', '71']","['60', '70', '69']","['56', '68', '86', '60', '63', '56', '83']","['81', '58', '50', '46', '53', '33', '48', '40']","['14', '16', '7', '8', '11']",['Long Passer (CPU AI Only)']
[u'Benjamin Mendy'],"['78', '79']","['77', '80', '79']","['75', '80', '73', '78', '76', '79']","['87', '80', '69']","['76', '75', '79', '66', '85', '68', '71']","['65', '79', '33', '65', '80', '34', '50', '31']","['15', '7', '7', '9', '9']","['Power Free-Kick', 'Dives Into Tackles (CPU AI Only)', 'Early Crosser']"
[u'Ra\xfal Jim\xe9nez'],"['78', '78']","['50', '28', '36']","['80', '79', '83', '52', '73', '78']","['70', '75', '72']","['74', '82', '78', '49', '82', '72', '69']","['81', '80', '81', '69', '73', '45', '90', '78']","['14', '7', '11', '13', '10']","['Selfish', 'Long Passer (CPU AI Only)']"
[u'Kurt Zouma'],"['63', '50']","['76', '78', '81']","['83', '75', '49', '78', '60', '69']","['49', '63', '64']","['58', '63', '92', '52', '69', '51', '90']","['79', '63', '47', '49', '60', '59', '59', '47']","['9', '14', '14', '7', '15']",['Long Passer (CPU AI Only)']
[u'H\xe9ctor Beller\xedn'],"['78', '77']","['75', '80', '78']","['72', '78', '67', '78', '66', '70']","['76', '76', '59']","['94', '77', '58', '77', '90', '79', '64']","['60', '52', '52', '43', '63', '50', '62', '41']","['13', '8', '14', '14', '12']",['Early Crosser']
[u'Deulofeu'],"['86', '89']","['34', '22', '30']","['52', '75', '78', '25', '77', '77']","['77', '78', '64']","['89', '72', '67', '79', '88', '93', '70']","['40', '75', '75', '68', '84', '77', '77', '72']","['11', '12', '16', '14', '11']","['Injury Free', 'Selfish', 'Fan Favourite']"
[u'Mathew Ryan'],"['24', '13']","['10', '17', '20']","['36', '73', '10', '23', '68', '64']","['23', '40', '45']","['53', '34', '65', '50', '52', '53', '78']","['14', '62', '11', '18', '23', '12', '25', '15']","['78', '81', '75', '82', '83']","['Flair', 'Swerve Pass']"
[u'Alex Oxlade-Chamberlain'],"['84', '84']","['67', '66', '70']","['77', '78', '79', '72', '81', '77']","['78', '80', '75']","['80', '78', '70', '88', '83', '80', '69']","['39', '80', '69', '76', '73', '60', '69', '58']","['9', '16', '9', '6', '9']","['Selfish', 'Argues With Officials', 'Early Crosser']"
[u'Callum Wilson'],"['77', '78']","['29', '25', '39']","['73', '78', '83', '40', '72', '79']","['61', '72', '62']","['84', '75', '75', '73', '89', '75', '73']","['78', '77', '83', '69', '63', '45', '78', '72']","['10', '10', '15', '8', '6']","['Power Free-Kick', 'Early Crosser']"
[u'Dejan Lovren'],"['67', '63']","['76', '84', '82']","['86', '75', '21', '81', '56', '69']","['59', '68', '66']","['54', '64', '82', '41', '54', '50', '81']","['80', '63', '33', '34', '26', '18', '52', '42']","['10', '14', '14', '13', '7']","['Power Free-Kick', 'Injury Prone']"
[u'Roberto Pereyra'],"['84', '86']","['50', '70', '64']","['66', '74', '76', '70', '81', '78']","['77', '82', '75']","['78', '77', '68', '76', '75', '77', '65']","['60', '72', '74', '74', '78', '72', '72', '73']","['4', '4', '5', '3', '8']",['Early Crosser']
[u'Manuel Lanzini'],"['85', '86']","['27', '25', '36']","['48', '72', '73', '27', '79', '77']","['74', '80', '77']","['79', '68', '39', '89', '75', '84', '75']","['56', '76', '70', '76', '76', '76', '73', '61']","['7', '14', '9', '6', '15']","['Power Free-Kick', 'Selfish', 'Argues With Officials', 'Finesse Shot']"
[u'Ralf F\xe4hrmannL'],"['24', '15']","['10', '10', '12']","['36', '81', '11', '23', '42', '61']","['14', '25', '26']","['38', '32', '79', '36', '47', '39', '72']","['15', '33', '11', '9', '18', '11', '21', '11']","['79', '82', '79', '44', '84']","['Giant Throw-in', 'Acrobatic Clearance', 'Flair Passes']"
[u'Etienne Capoue'],"['80', '76']","['76', '77', '79']","['76', '81', '73', '83', '71', '75']","['69', '79', '78']","['50', '77', '78', '61', '53', '36', '72']","['72', '77', '69', '72', '67', '71', '54', '69']","['14', '12', '11', '11', '12']","['Leadership', 'Argues With Officials']"
[u'Sergio Romero'],"['40', '12']","['14', '15', '11']","['33', '80', '11', '21', '55', '62']","['11', '39', '48']","['47', '35', '75', '44', '44', '55', '63']","['12', '61', '14', '11', '12', '13', '16', '17']","['79', '79', '76', '81', '83']","['Flair', 'Acrobatic Clearance']"
[u'Erik Lamela'],"['83', '84']","['48', '44', '54']","['85', '77', '79', '46', '81', '78']","['77', '81', '73']","['76', '75', '67', '74', '75', '75', '63']","['69', '81', '74', '82', '83', '80', '75', '77']","['8', '10', '15', '11', '13']","['Power Free-Kick', 'Beat Offside Trap', 'Selfish', 'Fan Favourite']"
[u'Danny Rose'],"['80', '80']","['81', '83', '83']","['87', '82', '68', '81', '73', '76']","['80', '77', '66']","['78', '76', '70', '79', '76', '74', '79']","['62', '68', '57', '67', '66', '57', '57', '64']","['13', '10', '11', '8', '13']",['Early Crosser']
[u'Tom Heaton'],"['28', '17']","['16', '13', '15']","['31', '76', '12', '24', '46', '62']","['17', '32', '37']","['56', '40', '66', '52', '55', '54', '73']","['16', '56', '12', '12', '15', '13', '24', '12']","['80', '79', '78', '74', '81']",['Flair']
[u'Ben Foster'],"['25', '14']","['22', '14', '15']","['15', '76', '14', '23', '42', '63']","['15', '36', '32']","['50', '32', '57', '50', '48', '45', '73']","['14', '55', '18', '14', '15', '17', '41', '14']","['78', '79', '79', '73', '81']","['Flair', 'Swerve Pass', 'Acrobatic Clearance', 'Flair Passes']"
[u'Wesley'],"['80', '75']","['35', '15', '37']","['83', '74', '78', '37', '71', '78']","['58', '76', '68']","['69', '81', '95', '45', '83', '53', '70']","['75', '84', '74', '73', '57', '49', '69', '74']","['8', '12', '13', '14', '6']",[]
[u'Miguel Almir\xf3n'],"['79', '83']","['43', '49', '53']","['65', '79', '73', '50', '78', '76']","['72', '77', '70']","['89', '84', '53', '64', '89', '87', '46']","['43', '78', '71', '70', '74', '70', '69', '75']","['13', '6', '9', '13', '12']","['Argues With Officials', 'Early Crosser']"
[u'Ben Chilwell'],"['79', '78']","['76', '81', '78']","['74', '76', '68', '76', '64', '73']","['77', '73', '69']","['79', '87', '68', '72', '78', '70', '81']","['68', '69', '43', '38', '65', '66', '52', '42']","['7', '10', '7', '14', '10']",['Early Crosser']
[u'Aaron Wan-Bissaka'],"['75', '80']","['81', '86', '83']","['78', '75', '65', '80', '61', '73']","['68', '70', '56']","['86', '77', '69', '71', '88', '84', '62']","['58', '64', '44', '46', '47', '45', '56', '43']","['8', '9', '8', '6', '8']",['Injury Prone']
[u'Fabi\xe1n Balbuena'],"['56', '47']","['81', '75', '81']","['82', '77', '27', '80', '45', '74']","['33', '71', '56']","['53', '67', '85', '42', '59', '39', '73']","['82', '71', '31', '34', '30', '34', '48', '24']","['9', '9', '13', '15', '15']",[]
[u'Christian Pulisic'],"['83', '85']","['38', '47', '32']","['45', '77', '73', '33', '74', '69']","['69', '75', '59']","['93', '77', '51', '86', '87', '87', '78']","['40', '77', '68', '58', '69', '58', '61', '70']","['16', '8', '12', '13', '14']","['Power Free-Kick', 'Early Crosser', 'Fan Favourite']"
[u'Angeli\xf1o'],"['80', '82']","['71', '73', '74']","['77', '79', '75', '75', '78', '67']","['85', '77', '77']","['87', '87', '74', '84', '84', '75', '82']","['58', '80', '57', '66', '83', '75', '55', '62']","['13', '13', '6', '13', '13']","['Dives Into Tackles (CPU AI Only)', 'Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Allan Saint-Maximin'],"['81', '90']","['26', '22', '16']","['36', '78', '74', '15', '70', '81']","['66', '75', '72']","['93', '77', '66', '86', '93', '93', '68']","['53', '80', '69', '69', '70', '46', '58', '59']","['7', '10', '9', '12', '7']","['Injury Free', 'Selfish', 'Early Crosser', 'Fan Favourite']"
[u'Jean-Philippe Gbamin'],"['77', '75']","['79', '71', '80']","['85', '76', '65', '79', '72', '72']","['69', '78', '74']","['74', '83', '83', '65', '85', '67', '77']","['71', '82', '40', '71', '62', '60', '40', '53']","['14', '11', '13', '8', '10']",['Argues With Officials']
[u'Jefferson Lerma'],"['77', '70']","['78', '79', '81']","['84', '73', '59', '80', '71', '70']","['66', '77', '76']","['72', '87', '74', '76', '73', '74', '84']","['65', '79', '56', '71', '66', '65', '58', '56']","['7', '16', '14', '11', '9']","['Injury Prone', 'Argues With Officials']"
[u'Ruben Loftus-Cheek'],"['81', '84']","['59', '61', '67']","['79', '70', '79', '59', '80', '80']","['62', '84', '81']","['66', '75', '83', '68', '74', '73', '59']","['58', '76', '66', '68', '60', '57', '45', '54']","['15', '11', '7', '12', '13']","['Finesse Shot', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Alex Iwobi'],"['84', '84']","['30', '23', '26']","['54', '75', '76', '24', '81', '72']","['69', '81', '66']","['78', '74', '72', '75', '81', '78', '47']","['42', '70', '66', '54', '68', '40', '59', '51']","['14', '14', '7', '12', '11']","['Selfish', 'Early Crosser', 'Fan Favourite']"
[u'Jonny'],"['77', '75']","['77', '80', '79']","['82', '75', '65', '79', '66', '73']","['77', '75', '61']","['76', '81', '59', '79', '78', '72', '76']","['70', '68', '48', '47', '64', '54', '46', '44']","['10', '7', '10', '12', '6']",[]
[u'Fabian Sch\xe4r'],"['72', '67']","['81', '76', '81']","['72', '79', '62', '81', '69', '80']","['65', '74', '75']","['61', '75', '77', '64', '62', '64', '88']","['81', '76', '62', '69', '65', '66', '78', '58']","['10', '8', '9', '11', '15']","['Leadership', 'Argues With Officials']"
[u'Sead Kola\u0161inac'],"['76', '75']","['71', '78', '80']","['93', '74', '72', '73', '74', '72']","['82', '78', '62']","['69', '79', '90', '55', '79', '58', '76']","['74', '82', '57', '58', '61', '42', '54', '55']","['7', '15', '9', '16', '9']",[]
[u'Leandro Trossard'],"['80', '82']","['30', '18', '31']","['47', '70', '75', '18', '77', '82']","['75', '76', '79']","['91', '73', '60', '86', '76', '92', '87']","['64', '77', '80', '85', '81', '69', '75', '76']","['7', '14', '8', '11', '7']","['Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Ben Davies'],"['78', '75']","['78', '80', '82']","['76', '78', '64', '79', '75', '74']","['78', '79', '70']","['74', '84', '69', '68', '73', '68', '74']","['66', '65', '58', '52', '72', '48', '54', '48']","['7', '11', '7', '6', '14']",['Giant Throw-in']
[u'James Ward-Prowse'],"['82', '75']","['63', '60', '64']","['67', '74', '71', '63', '82', '79']","['89', '85', '82']","['66', '79', '56', '77', '55', '75', '66']","['57', '74', '69', '73', '91', '89', '82', '51']","['15', '12', '12', '10', '15']","['Dives Into Tackles (CPU AI Only)', 'Leadership']"
[u'Bernard'],"['84', '84']","['31', '25', '39']","['41', '77', '74', '42', '75', '73']","['78', '75', '68']","['90', '71', '30', '95', '84', '94', '61']","['59', '76', '66', '65', '78', '69', '57', '68']","['10', '6', '11', '13', '12']","['Selfish', 'Early Crosser']"
[u'Michy Batshuayi'],"['80', '78']","['37', '22', '26']","['63', '79', '83', '23', '62', '81']","['65', '63', '36']","['77', '65', '78', '76', '75', '75', '80']","['75', '81', '81', '74', '66', '46', '67', '82']","['7', '9', '10', '16', '15']","['Injury Free', 'Selfish']"
[u'Nick Pope'],"['24', '15']","['14', '14', '15']","['36', '70', '13', '21', '43', '62']","['11', '32', '35']","['50', '37', '73', '45', '47', '36', '72']","['11', '56', '14', '15', '13', '12', '22', '14']","['80', '78', '80', '75', '79']","['Acrobatic Clearance', 'Flair Passes']"
[u'Willy Boly'],"['69', '61']","['75', '78', '82']","['77', '73', '43', '77', '59', '80']","['50', '77', '70']","['58', '67', '93', '47', '69', '55', '67']","['79', '52', '32', '23', '46', '35', '56', '23']","['10', '7', '8', '15', '9']",['Long Passer (CPU AI Only)']
[u'James Tarkowski'],"['68', '61']","['79', '79', '80']","['80', '75', '43', '79', '65', '78']","['59', '74', '73']","['55', '69', '82', '53', '61', '57', '82']","['80', '63', '40', '38', '54', '53', '52', '40']","['9', '14', '8', '12', '7']","['Leadership', 'Long Passer (CPU AI Only)']"
[u'Eric Dier'],"['70', '65']","['80', '82', '81']","['91', '77', '53', '79', '64', '77']","['67', '76', '77']","['52', '65', '92', '38', '55', '52', '78']","['81', '82', '52', '72', '60', '74', '70', '51']","['13', '11', '14', '6', '9']","['Injury Prone', 'Long Passer (CPU AI Only)']"
[u'Ross Barkley'],"['84', '83']","['54', '51', '59']","['74', '76', '73', '51', '80', '80']","['65', '83', '79']","['69', '69', '76', '61', '70', '65', '64']","['65', '81', '68', '80', '68', '70', '65', '61']","['6', '9', '14', '12', '10']","['Power Free-Kick', 'Argues With Officials']"
[u'Serge Aurier'],"['78', '75']","['75', '81', '78']","['86', '79', '67', '79', '71', '75']","['81', '77', '69']","['77', '73', '71', '76', '77', '70', '92']","['73', '71', '54', '58', '69', '30', '64', '47']","['16', '7', '10', '15', '9']","['Power Free-Kick', 'Injury Prone', 'Long Passer (CPU AI Only)', 'Skilled Dribbling']"
[u'Phil Jones'],"['61', '55']","['76', '80', '79']","['87', '77', '42', '80', '54', '65']","['60', '71', '64']","['54', '64', '78', '55', '55', '52', '81']","['78', '68', '44', '54', '38', '35', '50', '49']","['16', '10', '8', '6', '11']","['Power Free-Kick', 'Injury Prone']"
[u'Andriy Yarmolenko'],"['83', '86']","['37', '30', '35']","['76', '82', '79', '54', '78', '74']","['80', '78', '74']","['66', '55', '76', '63', '69', '69', '61']","['69', '83', '77', '83', '83', '75', '85', '74']","['5', '9', '5', '6', '14']","['Selfish', 'Argues With Officials']"
[u'Shkodran Mustafi'],"['70', '53']","['74', '80', '79']","['84', '76', '49', '75', '55', '73']","['53', '75', '69']","['58', '68', '78', '67', '62', '63', '81']","['81', '66', '58', '52', '55', '47', '54', '51']","['10', '11', '9', '15', '6']",['Injury Prone']
[u'Guaita'],"['24', '16']","['23', '17', '15']","['24', '74', '13', '27', '52', '62']","['35', '39', '33']","['51', '41', '62', '48', '52', '63', '68']","['20', '58', '11', '15', '32', '20', '29', '13']","['76', '80', '80', '77', '80']","['Power Free-Kick', 'Flair', 'Swerve Pass']"
[u'Jack Wilshere'],"['82', '81']","['62', '65', '64']","['81', '76', '77', '63', '82', '80']","['73', '84', '80']","['68', '64', '60', '83', '60', '76', '66']","['58', '74', '63', '72', '77', '71', '65', '64']","['9', '6', '15', '15', '11']","['Power Free-Kick', 'Finesse Shot', 'Fan Favourite']"
[u'Joshua King'],"['79', '81']","['33', '27', '39']","['69', '78', '80', '34', '74', '77']","['65', '74', '64']","['85', '76', '77', '74', '90', '74', '72']","['68', '79', '81', '76', '70', '53', '81', '73']","['12', '12', '9', '11', '7']","['Selfish', 'Early Crosser']"
[u'Fabian Delph'],"['82', '77']","['70', '75', '77']","['84', '78', '68', '76', '73', '76']","['73', '82', '76']","['71', '87', '64', '85', '67', '82', '67']","['60', '82', '64', '75', '72', '53', '65', '59']","['11', '10', '9', '14', '6']","['Power Free-Kick', 'Argues With Officials']"
[u'Adam Lallana'],"['84', '83']","['61', '62', '62']","['76', '74', '74', '63', '82', '80']","['74', '83', '75']","['69', '67', '60', '75', '65', '78', '70']","['67', '72', '70', '71', '77', '66', '70', '72']","['8', '6', '15', '14', '11']","['Power Free-Kick', 'Selfish', 'Finesse Shot', 'Fan Favourite']"
[u'S\xe9amus Coleman'],"['78', '77']","['78', '80', '82']","['80', '78', '72', '79', '70', '82']","['79', '78', '69']","['75', '77', '65', '74', '73', '73', '71']","['69', '75', '61', '66', '65', '53', '55', '64']","['13', '5', '15', '10', '7']",['Giant Throw-in']
[u'Jonny Evans'],"['70', '41']","['78', '79', '83']","['78', '79', '28', '80', '55', '74']","['52', '72', '64']","['57', '64', '78', '57', '55', '46', '79']","['78', '42', '28', '24', '32', '25', '44', '46']","['15', '12', '16', '16', '8']",['Power Free-Kick']
[u'Isma\xefla Sarr'],"['79', '83']","['25', '21', '16']","['53', '76', '75', '17', '72', '78']","['68', '69', '59']","['95', '73', '66', '74', '94', '79', '48']","['44', '84', '75', '80', '78', '55', '58', '76']","['6', '14', '13', '7', '9']","['Injury Free', 'Early Crosser', 'Skilled Dribbling']"
[u'Declan Rice'],"['74', '67']","['78', '78', '79']","['78', '74', '52', '77', '70', '76']","['39', '79', '74']","['60', '78', '76', '58', '63', '53', '73']","['69', '46', '31', '42', '35', '32', '30', '33']","['5', '8', '11', '14', '9']",[]
[u'Issa Diop'],"['63', '50']","['78', '81', '80']","['78', '73', '42', '79', '43', '72']","['37', '67', '63']","['64', '69', '84', '47', '70', '52', '74']","['75', '50', '30', '31', '32', '34', '44', '48']","['14', '10', '7', '6', '9']",[]
[u'Oleksandr Zinchenko'],"['81', '79']","['78', '75', '79']","['70', '77', '75', '77', '78', '76']","['81', '82', '77']","['73', '74', '59', '78', '69', '77', '72']","['70', '77', '59', '71', '80', '74', '59', '61']","['11', '15', '11', '13', '11']","['Selfish', 'Argues With Officials']"
[u'Joelinton'],"['78', '77']","['29', '38', '48']","['78', '72', '77', '45', '64', '73']","['44', '73', '56']","['77', '75', '85', '67', '79', '69', '76']","['74', '81', '80', '62', '52', '38', '61', '67']","['13', '9', '13', '8', '13']",['Fan Favourite']
[u'Yerry Mina'],"['53', '60']","['76', '75', '79']","['80', '72', '48', '75', '54', '78']","['43', '70', '52']","['45', '66', '88', '32', '56', '50', '70']","['86', '70', '51', '50', '38', '30', '53', '41']","['9', '10', '8', '12', '12']",['Long Passer (CPU AI Only)']
[u'Ayoze P\xe9rez'],"['80', '82']","['54', '42', '54']","['70', '82', '83', '49', '74', '73']","['56', '75', '51']","['77', '84', '54', '78', '76', '82', '73']","['75', '70', '80', '65', '79', '60', '73', '77']","['14', '12', '12', '11', '8']","['Beat Offside Trap', 'Selfish', 'Early Crosser']"
[u'Divock Origi'],"['76', '76']","['16', '18', '24']","['69', '77', '78', '28', '69', '75']","['69', '74', '59']","['78', '70', '77', '66', '85', '72', '76']","['75', '81', '77', '70', '54', '40', '65', '70']","['11', '15', '13', '16', '15']",['Selfish']
[u'Leander Dendoncker'],"['75', '72']","['77', '76', '79']","['75', '73', '76', '78', '76', '76']","['75', '79', '78']","['59', '86', '85', '55', '73', '58', '73']","['78', '85', '66', '76', '73', '71', '55', '71']","['14', '14', '8', '14', '6']","['Long Throw-in', 'Diver']"
[u'Max Meyer'],"['82', '83']","['69', '62', '66']","['80', '76', '72', '70', '80', '78']","['74', '82', '75']","['75', '76', '51', '88', '61', '89', '60']","['37', '60', '63', '60', '74', '69', '60', '60']","['11', '8', '12', '13', '14']",['Beat Offside Trap']
[u'Ibrahim AmadouL'],"['73', '72']","['74', '70', '81']","['80', '76', '52', '81', '65', '67']","['56', '76', '73']","['69', '82', '80', '66', '73', '66', '83']","['65', '75', '45', '62', '61', '32', '51', '52']","['14', '6', '7', '11', '14']",['Long Passer (CPU AI Only)']
[u'Fred'],"['81', '78']","['72', '71', '77']","['76', '80', '69', '76', '75', '82']","['67', '78', '77']","['78', '82', '59', '87', '74', '83', '80']","['55', '76', '71', '74', '70', '72', '66', '70']","['11', '7', '16', '15', '15']",['Leadership']
[u'Jamaal Lascelles'],"['64', '50']","['79', '76', '77']","['83', '75', '23', '78', '40', '73']","['46', '65', '57']","['57', '69', '84', '51', '61', '67', '85']","['79', '40', '23', '27', '29', '16', '19', '33']","['10', '10', '15', '7', '15']","['Avoids Using Weaker Foot', 'Long Passer (CPU AI Only)']"
[u'Jannik Vestergaard'],"['57', '45']","['77', '78', '82']","['84', '73', '46', '81', '60', '74']","['46', '66', '80']","['34', '54', '90', '28', '34', '29', '36']","['85', '83', '34', '47', '41', '52', '75', '28']","['15', '16', '11', '11', '10']","['Leadership', 'Long Passer (CPU AI Only)']"
[u'Marcos Rojo'],"['66', '63']","['72', '79', '78']","['92', '74', '53', '76', '57', '70']","['72', '72', '72']","['67', '55', '79', '63', '67', '67', '81']","['77', '80', '50', '63', '67', '57', '55', '48']","['15', '7', '8', '12', '10']","['Power Free-Kick', 'Injury Prone', 'Leadership', 'Argues With Officials', 'Long Passer (CPU AI Only)']"
[u'Matt Doherty'],"['76', '74']","['71', '75', '77']","['75', '73', '75', '74', '66', '68']","['79', '74', '69']","['71', '92', '72', '68', '76', '67', '82']","['71', '76', '61', '62', '63', '45', '48', '46']","['11', '15', '8', '12', '9']","['Diver', 'Early Crosser']"
[u'Lewis Dunk'],"['68', '62']","['79', '78', '76']","['80', '79', '30', '78', '50', '72']","['32', '73', '75']","['42', '64', '83', '37', '50', '44', '74']","['76', '72', '37', '21', '30', '43', '36', '24']","['12', '15', '16', '9', '6']","['Diver', 'Injury Prone', 'Leadership', 'Long Passer (CPU AI Only)']"
[u'Florian Lejeune'],"['73', '62']","['80', '73', '76']","['81', '72', '46', '81', '46', '77']","['51', '75', '70']","['46', '69', '83', '57', '51', '55', '78']","['75', '75', '50', '66', '47', '41', '43', '42']","['12', '11', '15', '15', '7']",['Leadership']
[u'Andros Townsend'],"['80', '81']","['41', '34', '35']","['76', '76', '74', '37', '75', '71']","['78', '75', '67']","['79', '86', '61', '77', '78', '78', '44']","['48', '83', '73', '82', '80', '78', '76', '72']","['11', '13', '11', '11', '13']","['Injury Free', 'Argues With Officials', 'Early Crosser']"
[u'Shane Duffy'],"['55', '45']","['78', '75', '78']","['85', '77', '49', '78', '44', '65']","['38', '62', '62']","['46', '63', '85', '35', '47', '32', '89']","['83', '55', '41', '49', '37', '33', '45', '30']","['8', '9', '11', '16', '12']",['Long Passer (CPU AI Only)']
[u'J\xf3hann Berg Gu\xf0mundsson'],"['77', '78']","['60', '55', '63']","['66', '77', '74', '62', '79', '78']","['80', '77', '75']","['75', '76', '67', '76', '75', '76', '78']","['64', '82', '70', '74', '79', '77', '70', '72']","['10', '7', '6', '14', '8']","['Selfish', 'Argues With Officials']"
[u'Pascal Gro\xdf'],"['77', '74']","['57', '60', '61']","['64', '76', '76', '64', '84', '79']","['84', '82', '80']","['58', '82', '71', '73', '56', '66', '71']","['53', '74', '72', '74', '83', '77', '65', '65']","['16', '8', '15', '15', '11']",['Finesse Shot']
[u'Michail Antonio'],"['76', '79']","['54', '53', '56']","['82', '76', '76', '45', '74', '70']","['75', '75', '72']","['82', '74', '85', '76', '87', '83', '91']","['84', '75', '72', '70', '66', '60', '73', '64']","['14', '12', '13', '8', '10']","['Power Free-Kick', 'Selfish', 'Early Crosser', 'Long Passer (CPU AI Only)', 'Long Shot Taker (CPU AI Only)']"
[u'Nathaniel Clyne'],"['78', '76']","['76', '80', '80']","['76', '76', '67', '78', '64', '75']","['78', '76', '66']","['74', '75', '64', '75', '68', '77', '69']","['68', '74', '54', '69', '64', '39', '46', '45']","['15', '10', '11', '13', '7']",[]
[u'Christian Kabasele'],"['66', '59']","['78', '80', '77']","['78', '73', '50', '76', '36', '64']","['47', '66', '57']","['64', '68', '80', '57', '74', '57', '83']","['78', '57', '49', '44', '34', '27', '53', '52']","['14', '14', '11', '6', '16']",['Injury Prone']
[u'Ben Mee'],"['62', '59']","['78', '78', '79']","['82', '75', '40', '79', '60', '74']","['57', '57', '63']","['60', '72', '82', '67', '61', '63', '91']","['78', '60', '36', '39', '45', '31', '42', '29']","['10', '15', '7', '12', '14']","['Inflexible', 'Diver', 'Injury Prone', 'Leadership']"
[u'Ashley Barnes'],"['79', '72']","['43', '39', '46']","['90', '78', '79', '41', '70', '78']","['66', '72', '65']","['64', '77', '80', '71', '60', '66', '83']","['79', '84', '80', '65', '62', '56', '80', '75']","['10', '6', '10', '11', '10']",[]
[u'Danny Welbeck'],"['77', '78']","['47', '33', '38']","['75', '76', '77', '32', '70', '75']","['69', '75', '64']","['74', '68', '75', '62', '79', '76', '80']","['77', '78', '75', '68', '61', '62', '70', '76']","['12', '9', '10', '6', '16']","['Power Free-Kick', 'Early Crosser']"
[u'Mamadou Sakho'],"['60', '52']","['73', '77', '80']","['87', '70', '36', '79', '61', '76']","['58', '76', '69']","['48', '61', '91', '54', '52', '51', '74']","['74', '51', '23', '38', '50', '30', '40', '20']","['7', '14', '12', '9', '8']",['Injury Prone']
[u'Troy Deeney'],"['77', '68']","['38', '25', '30']","['85', '78', '79', '31', '74', '78']","['56', '74', '61']","['54', '73', '91', '68', '59', '62', '83']","['83', '86', '77', '75', '68', '49', '82', '78']","['12', '10', '11', '16', '15']","['Avoids Using Weaker Foot', 'Giant Throw-in']"
[u'Jose Holebas'],"['80', '73']","['74', '79', '82']","['89', '74', '62', '71', '64', '72']","['85', '78', '69']","['68', '77', '70', '71', '69', '66', '73']","['74', '82', '57', '72', '76', '71', '57', '50']","['14', '15', '13', '13', '16']","['Inflexible', 'Injury Prone', 'Argues With Officials']"
[u'Ryan Bertrand'],"['78', '77']","['73', '80', '81']","['73', '76', '63', '76', '51', '76']","['80', '76', '70']","['75', '73', '67', '69', '76', '73', '71']","['68', '59', '50', '54', '74', '66', '52', '43']","['10', '11', '13', '15', '15']",['Injury Prone']
